Date,Open,High,Low,Close
25-Feb-20,40497.72,40536,40220.59,40281.2
26-Feb-20,40194.89,40255.39,39760.39,39888.96
27-Feb-20,39947.8,39947.8,39423.27,39745.66
28-Feb-20,39087.47,39087.47,38219.97,38297.29
02-Mar-20,38910.95,39083.17,37785.99,38144.02
03-Mar-20,38480.89,38754.24,38142.3,38623.7
04-Mar-20,38715.72,38791.7,37846.1,38409.48
05-Mar-20,38604.25,38887.8,38386.68,38470.61
06-Mar-20,37613.96,37747.07,37011.09,37576.62
09-Mar-20,36950.2,36950.2,35109.18,35634.95
11-Mar-20,35468.9,36021.51,35261.92,35697.4
12-Mar-20,34472.5,34472.5,32493.1,32778.14
13-Mar-20,31214.13,34769.48,29388.97,34103.48
16-Mar-20,33103.24,33103.24,31276.3,31390.07
17-Mar-20,31611.57,32047.98,30394.94,30579.09
18-Mar-20,30968.84,31101.77,28613.05,28869.51
19-Mar-20,27773.36,29370.53,26714.46,28288.23
20-Mar-20,28460.82,30418.2,27932.67,29915.96
23-Mar-20,27608.8,27900.83,25880.83,25981.24
24-Mar-20,27056.23,27462.87,25638.9,26674.03
25-Mar-20,26499.81,28790.19,26359.91,28535.78
26-Mar-20,29073.71,30099.91,28566.34,29946.77
27-Mar-20,30747.81,31126.03,29346.99,29815.59
30-Mar-20,29226.55,29497.57,28290.99,28440.32
31-Mar-20,29294.94,29770.88,28667.36,29468.49
01-Apr-20,29505.33,29505.98,28073.43,28265.31
03-Apr-20,28623.53,28639.12,27500.79,27590.95
07-Apr-20,28898.36,30157.65,28602.31,30067.21
08-Apr-20,29701.92,31227.97,29602.94,29893.96
09-Apr-20,30571.19,31225.2,30420.22,31159.62
13-Apr-20,31195.72,31195.72,30474.15,30690.02
15-Apr-20,31277.11,31568.36,30222.07,30379.81
16-Apr-20,30095.51,30800.2,30016.17,30602.61
17-Apr-20,31656.68,31718.73,30960.94,31588.72
20-Apr-20,32056.19,32056.47,31490.26,31648
21-Apr-20,30836.19,30900.12,30378.26,30636.71
22-Apr-20,30856.14,31471.14,30578.55,31379.55
23-Apr-20,31646.45,31959.02,31292.92,31863.08
24-Apr-20,31426.62,31842.24,31278.27,31327.22
27-Apr-20,31659.04,32103.7,31651.58,31743.08
28-Apr-20,32101.91,32199.91,31661.34,32114.52
29-Apr-20,32311.04,32897.59,32171.65,32720.16
30-Apr-20,33381.19,33887.25,33354.93,33717.62
